Timestamp,Aadhaar_ID,Update_Type,Previous_Pincode,Current_Pincode
2023-08-08 00:00:00,UID622371682335,Email Update,237012,237012
2023-02-10 00:00:00,UID758099233242,DoB Update,286508,286508
2023-03-17 00:00:00,UID971947389322,Biometric Update,230694,230694
2023-08-31 00:00:00,UID253581903522,Email Update,283140,283140
2023-06-10 00:00:00,UID313920407175,Email Update,265231,265231
2023-11-04 00:00:00,UID843937479295,Email Update,210538,210538
2023-06-23 00:00:00,UID459483066960,Mobile Update,264481,264481
2023-10-04 00:00:00,UID793530711629,DoB Update,225993,225993
2023-10-12 00:00:00,UID333727314299,Email Update,260546,260546
2023-02-13 00:00:00,UID905485214091,Mobile Update,267626,267626
2023-12-06 00:00:00,UID681746692117,Email Update,200345,200345
2023-04-13 00:00:00,UID891452025221,Biometric Update,242845,242845
2023-08-30 00:00:00,UID464541886401,Email Update,213523,213523
2023-09-24 00:00:00,UID438999995699,Address Change,223275,236678
2023-04-04 00:00:00,UID364709397652,Biometric Update,218547,218547
2023-03-11 00:00:00,UID394524179046,Mobile Update,278352,278352
2023-11-30 00:00:00,UID401898087640,Biometric Update,271232,271232
2023-03-08 00:00:00,UID955123959596,Mobile Update,284858,284858
2023-10-31 00:00:00,UID805016856985,Mobile Update,256145,256145
2023-09-02 00:00:00,UID226728876624,Biometric Update,257847,257847
2023-02-07 00:00:00,UID997607028283,DoB Update,203361,203361
2023-09-11 00:00:00,UID254736630602,Biometric Update,247839,247839
2023-01-27 00:00:00,UID385272777815,DoB Update,250526,250526
2023-04-04 00:00:00,UID986171407903,Mobile Update,201157,201157
2023-11-09 00:00:00,UID563676223216,Mobile Update,208618,208618
2023-06-25 00:00:00,UID732935159190,Biometric Update,230947,230947
2023-10-31 00:00:00,UID463985028646,DoB Update,206707,206707
2023-12-18 00:00:00,UID905725453962,Mobile Update,272183,272183
2023-09-03 00:00:00,UID519828940336,Address Change,252015,273658
2023-09-04 00:00:00,UID564591356975,DoB Update,279073,279073
2023-03-04 00:00:00,UID429683665780,Biometric Update,207782,207782
2023-09-13 00:00:00,UID697148970927,Biometric Update,273658,273658
2023-10-11 00:00:00,UID327005624703,DoB Update,264822,264822
2023-11-24 00:00:00,UID158062816271,DoB Update,233092,233092
2023-01-19 00:00:00,UID194039476656,Email Update,288966,288966
2023-12-14 00:00:00,UID461364509189,Email Update,278449,278449
2023-07-24 00:00:00,UID169004204648,Mobile Update,218186,218186
2023-12-17 00:00:00,UID273289470804,Email Update,278352,278352
2023-08-13 00:00:00,UID275201941114,Address Change,238333,278859
2023-02-26 00:00:00,UID365254336778,Biometric Update,229378,229378
2023-03-02 00:00:00,UID497245736230,Address Change,243170,271212
2023-06-09 00:00:00,UID748260532050,Biometric Update,235276,235276
2023-10-28 00:00:00,UID161466112323,Address Change,240000,215351
2023-04-13 00:00:00,UID716971285805,Email Update,238333,238333
2023-09-07 00:00:00,UID568779926885,Biometric Update,248849,248849
2023-09-07 00:00:00,UID520535706094,Biometric Update,280172,280172
2023-07-16 00:00:00,UID225068340072,Biometric Update,225983,225983
2023-10-06 00:00:00,UID430062550878,Email Update,256883,256883
2023-08-27 00:00:00,UID798848685500,Address Change,210947,287226
2023-07-10 00:00:00,UID105221063729,Address Change,238333,284858
2023-05-02 00:00:00,UID797823830009,DoB Update,273658,273658
2023-07-15 00:00:00,UID197736979983,DoB Update,202712,202712
2023-09-10 00:00:00,UID418136332523,Address Change,221562,237012
2023-11-18 00:00:00,UID244643559563,Biometric Update,215351,215351
2023-11-15 00:00:00,UID554910708011,Biometric Update,250526,250526
2023-10-02 00:00:00,UID708691658428,Email Update,248849,248849
2023-03-09 00:00:00,UID165015914625,DoB Update,242845,242845
2023-12-22 00:00:00,UID925662657820,DoB Update,239108,239108
2023-06-12 00:00:00,UID801491383750,Biometric Update,200458,200458
2023-04-12 00:00:00,UID419785751638,Biometric Update,252700,252700
2023-08-15 00:00:00,UID992783314827,Address Change,265571,239108
2023-03-20 00:00:00,UID212428969745,Biometric Update,227417,227417
2023-01-23 00:00:00,UID165602574763,Address Change,265571,283039
2023-04-03 00:00:00,UID387597255348,Mobile Update,225983,225983
2023-09-27 00:00:00,UID777260518242,Address Change,252015,278859
2023-06-23 00:00:00,UID218622523159,Email Update,240000,240000
2023-09-25 00:00:00,UID855778346955,Biometric Update,208618,208618
2023-08-25 00:00:00,UID894815097339,Mobile Update,237456,237456
2023-06-30 00:00:00,UID317172620019,Address Change,230947,281113
2023-01-26 00:00:00,UID411450181345,Biometric Update,250526,250526
2023-06-11 00:00:00,UID349076123204,Email Update,273658,273658
2023-09-09 00:00:00,UID790081433081,Biometric Update,285964,285964
2023-05-04 00:00:00,UID653780117225,Mobile Update,256516,256516
2023-05-30 00:00:00,UID473461389958,DoB Update,230947,230947
2023-11-09 00:00:00,UID833803504120,Email Update,221562,221562
2023-06-22 00:00:00,UID358330716689,Mobile Update,243170,243170
2023-08-08 00:00:00,UID732347306671,Email Update,222849,222849
2023-08-16 00:00:00,UID275295978698,Mobile Update,278859,278859
2023-09-09 00:00:00,UID166464039723,Address Change,227417,230694
2023-01-23 00:00:00,UID543986060243,Email Update,240000,240000
2023-06-29 00:00:00,UID407459768408,Email Update,240992,240992
2023-04-18 00:00:00,UID671682648629,Address Change,216598,241824
2023-06-25 00:00:00,UID159637052019,Mobile Update,223253,223253
2023-08-23 00:00:00,UID962475652781,DoB Update,280172,280172
2023-12-29 00:00:00,UID704727047173,Address Change,264929,231233
2023-12-23 00:00:00,UID891679270363,Address Change,288959,241824
2023-12-06 00:00:00,UID554956316510,Mobile Update,272183,272183
2023-10-18 00:00:00,UID427511066470,Biometric Update,204360,204360
2023-01-20 00:00:00,UID691208752560,Email Update,204360,204360
2023-10-17 00:00:00,UID879176683386,Email Update,257847,257847
2023-06-01 00:00:00,UID261268003658,Email Update,223275,223275
2023-08-10 00:00:00,UID483402156425,Mobile Update,281113,281113
2023-05-04 00:00:00,UID181991016475,Mobile Update,250526,250526
2023-10-16 00:00:00,UID562981722574,Biometric Update,239129,239129
2023-11-13 00:00:00,UID268324681599,Address Change,213338,227417
2023-05-05 00:00:00,UID186634730908,Address Change,261944,231233
2023-12-20 00:00:00,UID928812294999,Email Update,204360,204360
2023-08-13 00:00:00,UID622371015872,Mobile Update,220207,220207
2023-12-30 00:00:00,UID273960065700,Email Update,222849,222849
2023-05-17 00:00:00,UID385905688560,Email Update,237456,237456
2023-12-29 00:00:00,UID138476380419,Address Change,278449,273581
2023-07-09 00:00:00,UID266428271401,Mobile Update,210468,210468
2023-02-09 00:00:00,UID903336681460,DoB Update,229070,229070
2023-02-06 00:00:00,UID628621930536,DoB Update,240000,240000
2023-07-02 00:00:00,UID614143917970,Address Change,281717,236678
2023-08-19 00:00:00,UID475278511558,Biometric Update,279073,279073
2023-07-21 00:00:00,UID438607166826,Email Update,286508,286508
2023-06-02 00:00:00,UID842123628805,DoB Update,241824,241824
2023-03-03 00:00:00,UID262964894535,DoB Update,271232,271232
2023-08-19 00:00:00,UID951390150831,Biometric Update,288966,288966
2023-11-08 00:00:00,UID445130476917,DoB Update,287226,287226
2023-07-16 00:00:00,UID331755660184,Email Update,264822,264822
2023-05-10 00:00:00,UID420329320181,Mobile Update,233037,233037
2023-01-04 00:00:00,UID330991568820,Address Change,251111,200458
2023-04-05 00:00:00,UID463408335148,Address Change,246995,273305
2023-11-22 00:00:00,UID348868407671,DoB Update,267864,267864
2023-07-10 00:00:00,UID362111030149,Biometric Update,203361,203361
2023-01-27 00:00:00,UID771114727035,Biometric Update,228980,228980
2023-07-11 00:00:00,UID877455703664,Mobile Update,230947,230947
2023-05-09 00:00:00,UID747999930856,Biometric Update,210538,210538
2023-05-29 00:00:00,UID298176465138,Email Update,285964,285964
2023-04-22 00:00:00,UID227657668656,Biometric Update,200458,200458
2023-12-01 00:00:00,UID570890440452,Address Change,270129,230307
2023-10-05 00:00:00,UID758672088431,Mobile Update,264822,264822
2023-11-14 00:00:00,UID445452747101,Address Change,260546,216598
2023-08-25 00:00:00,UID135585011467,Email Update,247438,247438
2023-09-18 00:00:00,UID640678788129,Address Change,265231,200014
2023-09-24 00:00:00,UID602241688700,Mobile Update,288966,288966
2023-01-31 00:00:00,UID546841900123,Address Change,233037,281717
2023-09-03 00:00:00,UID135709385569,Biometric Update,242645,242645
2023-08-19 00:00:00,UID815091821446,Address Change,206707,206705
2023-08-10 00:00:00,UID262066629591,DoB Update,233037,233037
2023-11-17 00:00:00,UID768417735491,Address Change,229378,267626
2023-01-26 00:00:00,UID647973242620,Address Change,223275,202766
2023-04-16 00:00:00,UID901420655930,Biometric Update,270129,270129
2023-05-22 00:00:00,UID949314374763,DoB Update,235276,235276
2023-11-01 00:00:00,UID264750439480,Mobile Update,215351,215351
2023-10-08 00:00:00,UID950180561918,DoB Update,229378,229378
2023-10-17 00:00:00,UID528579254873,DoB Update,267482,267482
2023-03-13 00:00:00,UID943570526393,Biometric Update,235276,235276
2023-08-26 00:00:00,UID565373251601,Email Update,207782,207782
2023-05-20 00:00:00,UID555293483385,Address Change,237280,206707
2023-12-07 00:00:00,UID675391053255,Email Update,242645,242645
2023-05-03 00:00:00,UID703674764627,Address Change,240620,282606
2023-09-18 00:00:00,UID325232731028,Biometric Update,262018,262018
2023-07-21 00:00:00,UID130638948156,Address Change,278859,285964
2023-02-11 00:00:00,UID599153298806,DoB Update,246573,246573
2023-05-10 00:00:00,UID380789675110,Mobile Update,247839,247839
2023-01-25 00:00:00,UID322587867994,Email Update,248849,248849
2023-01-17 00:00:00,UID341121080534,Address Change,233200,225993
2023-05-12 00:00:00,UID863727849771,Mobile Update,287226,287226
2023-02-07 00:00:00,UID384292743716,Email Update,281113,281113
2023-01-12 00:00:00,UID553413241969,Email Update,262018,262018
2023-06-19 00:00:00,UID809150960992,Email Update,286508,286508
2023-02-18 00:00:00,UID744421989651,DoB Update,236081,236081
2023-08-26 00:00:00,UID466678587423,Mobile Update,247839,247839
2023-04-22 00:00:00,UID431408864589,Biometric Update,225983,225983
2023-06-22 00:00:00,UID866174613664,Mobile Update,233092,233092
2023-12-15 00:00:00,UID196317883314,Address Change,240000,251832
2023-11-25 00:00:00,UID552746839993,Address Change,206577,238269
2023-05-26 00:00:00,UID181528100175,Biometric Update,264481,264481
2023-11-16 00:00:00,UID714597424489,Mobile Update,237012,237012
2023-02-08 00:00:00,UID316382318866,Email Update,266430,266430
2023-07-16 00:00:00,UID553150735524,DoB Update,236865,236865
2023-05-14 00:00:00,UID166066728071,Email Update,223275,223275
2023-06-24 00:00:00,UID924710533747,Address Change,278352,255833
2023-04-22 00:00:00,UID123898223398,Biometric Update,247839,247839
2023-01-04 00:00:00,UID921514462402,Email Update,207987,207987
2023-01-22 00:00:00,UID822191980742,Biometric Update,236865,236865
2023-12-01 00:00:00,UID664279785165,Biometric Update,233092,233092
2023-05-02 00:00:00,UID493254520794,Biometric Update,280172,280172
2023-03-21 00:00:00,UID233700943202,Address Change,239129,200345
2023-08-07 00:00:00,UID359203185932,Email Update,206577,206577
2023-12-10 00:00:00,UID445543517135,Mobile Update,214432,214432
2023-09-30 00:00:00,UID762898777802,Email Update,279073,279073
2023-10-08 00:00:00,UID768970017767,Biometric Update,206705,206705
2023-02-10 00:00:00,UID751336516180,Address Change,242845,221562
2023-06-29 00:00:00,UID700149265477,Mobile Update,264929,264929
2023-12-09 00:00:00,UID883815187300,DoB Update,252015,252015
2023-01-26 00:00:00,UID237260105175,Address Change,276198,243170
2023-09-09 00:00:00,UID124375031522,DoB Update,239129,239129
2023-06-22 00:00:00,UID244819485991,DoB Update,283140,283140
2023-07-27 00:00:00,UID671339166994,Mobile Update,267508,267508
2023-06-27 00:00:00,UID937925033013,Mobile Update,286023,286023
2023-06-15 00:00:00,UID593710749815,Address Change,283140,237456
2023-09-28 00:00:00,UID348708017001,Mobile Update,227417,227417
2023-10-17 00:00:00,UID900927709694,Email Update,202712,202712
2023-12-31 00:00:00,UID597609438481,Address Change,223943,231359
2023-11-07 00:00:00,UID396522907274,Email Update,221562,221562
2023-03-03 00:00:00,UID215095165252,Address Change,278352,264481
2023-08-06 00:00:00,UID307415086694,Address Change,257435,282606
2023-04-24 00:00:00,UID118525128267,Email Update,269101,269101
2023-10-19 00:00:00,UID844022495595,Mobile Update,213338,213338
2023-04-22 00:00:00,UID362411928704,Mobile Update,268270,268270
2023-01-04 00:00:00,UID694069750475,Address Change,202712,280309
2023-10-01 00:00:00,UID325660917077,Biometric Update,284652,284652
2023-06-29 00:00:00,UID258754268457,DoB Update,282606,282606
2023-12-16 00:00:00,UID754170643515,Email Update,277044,277044
2023-03-05 00:00:00,UID504720073619,Mobile Update,273658,273658
2023-07-21 00:00:00,UID254167377187,Address Change,252700,273305
2023-09-14 00:00:00,UID895462780861,Address Change,273581,231359
2023-11-08 00:00:00,UID583689654359,Email Update,237012,237012
2023-04-13 00:00:00,UID421952161319,Email Update,262018,262018
2023-03-21 00:00:00,UID781135532028,Address Change,208618,235276
2023-10-17 00:00:00,UID460196355767,DoB Update,285964,285964
2023-08-31 00:00:00,UID595829652131,Email Update,286508,286508
2023-01-01 00:00:00,UID238771156035,Mobile Update,223253,223253
2023-12-18 00:00:00,UID699266277815,Biometric Update,218547,218547
2023-08-28 00:00:00,UID459497874314,Address Change,278859,201157
2023-10-10 00:00:00,UID824958567714,Address Change,233037,270129
2023-05-08 00:00:00,UID949171147507,DoB Update,284858,284858
2023-11-05 00:00:00,UID887178381306,Email Update,229378,229378
2023-02-03 00:00:00,UID399339761671,Biometric Update,255756,255756
2023-08-03 00:00:00,UID109931486241,DoB Update,270129,270129
2023-11-10 00:00:00,UID592257689673,Address Change,269828,257461
2023-09-16 00:00:00,UID676861515203,Address Change,251832,280172
2023-02-10 00:00:00,UID426722131354,Email Update,236081,236081
2023-06-08 00:00:00,UID343435338723,Biometric Update,236865,236865
2023-10-19 00:00:00,UID283217717233,DoB Update,257847,257847
2023-09-01 00:00:00,UID282717593167,Address Change,229378,280172
2023-09-25 00:00:00,UID332587859550,Biometric Update,236767,236767
2023-10-02 00:00:00,UID456593507020,Email Update,266430,266430
2023-06-07 00:00:00,UID751099652285,Biometric Update,223253,223253
2023-07-24 00:00:00,UID704427491309,DoB Update,222849,222849
2023-12-25 00:00:00,UID149498506527,Biometric Update,285725,285725
2023-01-16 00:00:00,UID653754584142,Biometric Update,228980,228980
2023-11-23 00:00:00,UID586924424333,DoB Update,220871,220871
2023-12-23 00:00:00,UID598529403779,DoB Update,219386,219386
2023-05-26 00:00:00,UID855723625180,Mobile Update,248849,248849
2023-05-27 00:00:00,UID839482206390,DoB Update,262018,262018
2023-04-25 00:00:00,UID159517818225,Biometric Update,287226,287226
2023-02-28 00:00:00,UID297502842546,Email Update,243170,243170
2023-02-25 00:00:00,UID251039228518,Email Update,261399,261399
2023-06-19 00:00:00,UID219314318864,DoB Update,266430,266430
2023-11-19 00:00:00,UID409310694656,Email Update,288959,288959
2023-01-14 00:00:00,UID894637749968,Address Change,225983,278859
2023-02-28 00:00:00,UID455275816563,Mobile Update,288966,288966
2023-02-28 00:00:00,UID522348910967,Biometric Update,264929,264929
2023-04-09 00:00:00,UID415512051902,Email Update,230947,230947
2023-09-17 00:00:00,UID440222728877,Mobile Update,210468,210468
2023-03-08 00:00:00,UID228930040520,DoB Update,215351,215351
2023-11-19 00:00:00,UID692978976117,Biometric Update,251832,251832
2023-06-04 00:00:00,UID409578175524,Biometric Update,256145,256145
2023-06-06 00:00:00,UID554322716554,Mobile Update,264481,264481
2023-09-05 00:00:00,UID168490591741,DoB Update,284858,284858
2023-04-12 00:00:00,UID213059665415,Address Change,284652,233200
2023-05-20 00:00:00,UID641171641573,Email Update,268879,268879
2023-08-23 00:00:00,UID841653400646,Biometric Update,223275,223275
2023-11-25 00:00:00,UID808909460360,Mobile Update,237456,237456
2023-10-19 00:00:00,UID258779732638,Mobile Update,276198,276198
2023-04-19 00:00:00,UID304088791198,Biometric Update,236678,236678
2023-11-23 00:00:00,UID269164711994,Email Update,264481,264481
2023-08-25 00:00:00,UID213022522597,Biometric Update,240992,240992
2023-10-16 00:00:00,UID707583605857,Biometric Update,269828,269828
2023-09-17 00:00:00,UID968010838844,Mobile Update,288966,288966
2023-01-05 00:00:00,UID151426060013,DoB Update,261399,261399
2023-05-31 00:00:00,UID921129871100,Email Update,289823,289823
2023-03-31 00:00:00,UID646465273973,Address Change,213338,262018
2023-03-03 00:00:00,UID623346879205,DoB Update,284035,284035
2023-01-29 00:00:00,UID345659027580,DoB Update,260546,260546
2023-02-23 00:00:00,UID227541342107,DoB Update,256516,256516
2023-10-10 00:00:00,UID405604539904,DoB Update,252015,252015
2023-06-29 00:00:00,UID313688915532,Biometric Update,229070,229070
2023-09-02 00:00:00,UID967646324998,Email Update,271232,271232
2023-05-17 00:00:00,UID548321562322,Email Update,210538,210538
2023-06-20 00:00:00,UID407666829635,DoB Update,240620,240620
2023-11-20 00:00:00,UID527485783587,Email Update,267482,267482
2023-05-07 00:00:00,UID577349822057,Address Change,256883,284858
2023-09-19 00:00:00,UID176324096555,Email Update,238333,238333
2023-03-31 00:00:00,UID716562782802,Address Change,227417,261944
2023-11-18 00:00:00,UID877310295196,Email Update,287226,287226
2023-06-24 00:00:00,UID808132082736,Address Change,200014,223943
2023-12-25 00:00:00,UID383734812578,Mobile Update,223253,223253
2023-03-12 00:00:00,UID394514331068,Mobile Update,206705,206705
2023-07-15 00:00:00,UID572285018260,DoB Update,206707,206707
2023-01-26 00:00:00,UID824581465771,Email Update,233037,233037
2023-09-18 00:00:00,UID892760972090,Biometric Update,287226,287226
2023-11-30 00:00:00,UID106462477661,Mobile Update,257847,257847
2023-04-23 00:00:00,UID499562328571,Address Change,260546,288966
2023-10-18 00:00:00,UID601052988798,DoB Update,223943,223943
2023-05-12 00:00:00,UID961094739789,Address Change,235276,200345
2023-12-07 00:00:00,UID176464199489,Mobile Update,273581,273581
2023-04-07 00:00:00,UID480940337347,Address Change,231359,221562
2023-03-03 00:00:00,UID109148936395,DoB Update,208618,208618
2023-02-11 00:00:00,UID539417695527,Email Update,267482,267482
2023-09-04 00:00:00,UID217160145756,Biometric Update,281226,281226
2023-03-29 00:00:00,UID231734924085,Biometric Update,242845,242845
2023-01-17 00:00:00,UID483301971213,Biometric Update,273658,273658
2023-07-30 00:00:00,UID261049972325,Email Update,252015,252015
2023-07-04 00:00:00,UID210224623769,Email Update,240000,240000
2023-05-13 00:00:00,UID764575204159,Mobile Update,236081,236081
2023-10-25 00:00:00,UID672853094559,Email Update,238226,238226
2023-09-01 00:00:00,UID999807505762,Address Change,256145,251832
2023-05-21 00:00:00,UID258404299702,Biometric Update,253448,253448
2023-10-20 00:00:00,UID250488880582,Mobile Update,228980,228980
2023-11-24 00:00:00,UID774857758086,Biometric Update,282606,282606
2023-01-23 00:00:00,UID778626663304,DoB Update,284652,284652
2023-07-09 00:00:00,UID815578183974,Address Change,215351,284035
2023-04-04 00:00:00,UID643319357825,DoB Update,204360,204360
2023-09-29 00:00:00,UID680627414545,Mobile Update,284035,284035
2023-02-28 00:00:00,UID524049017104,Address Change,233092,230947
2023-02-26 00:00:00,UID947458943875,Mobile Update,233092,233092
2023-04-11 00:00:00,UID442062799458,Mobile Update,206705,206705
2023-10-04 00:00:00,UID111398042841,Email Update,267482,267482
2023-12-12 00:00:00,UID531894305166,Mobile Update,264822,264822
2023-04-08 00:00:00,UID359535586016,Address Change,248849,257461
2023-05-15 00:00:00,UID303468945233,Mobile Update,225993,225993
2023-07-09 00:00:00,UID521278136847,Mobile Update,286023,286023
2023-01-26 00:00:00,UID889150135942,Email Update,257847,257847
2023-10-14 00:00:00,UID997219326793,Address Change,231233,230307
2023-03-21 00:00:00,UID575910132951,Biometric Update,276198,276198
2023-04-09 00:00:00,UID738345010774,Email Update,267864,267864
2023-05-19 00:00:00,UID303819666926,Address Change,281113,239129
2023-04-07 00:00:00,UID443211309355,Email Update,262018,262018
2023-08-12 00:00:00,UID236991764079,DoB Update,238333,238333
2023-01-14 00:00:00,UID716785492437,Email Update,257847,257847
2023-09-12 00:00:00,UID334730467075,Address Change,246995,285964
2023-12-05 00:00:00,UID400809224980,Biometric Update,200014,200014
2023-10-19 00:00:00,UID174551905957,DoB Update,256516,256516
2023-02-23 00:00:00,UID641435747270,DoB Update,267482,267482
2023-11-15 00:00:00,UID520389602023,Mobile Update,284035,284035
2023-03-02 00:00:00,UID401575471299,Biometric Update,225993,225993
2023-03-07 00:00:00,UID707369590292,Address Change,255756,240992
2023-05-27 00:00:00,UID144099151939,Mobile Update,208618,208618
2023-03-31 00:00:00,UID205750322930,DoB Update,266430,266430
2023-11-27 00:00:00,UID728963507545,Address Change,267864,207987
2023-06-10 00:00:00,UID770681560340,Address Change,267626,236081
2023-05-15 00:00:00,UID166779775831,Email Update,237280,237280
2023-08-23 00:00:00,UID581510836550,Biometric Update,220207,220207
2023-03-27 00:00:00,UID362246667800,DoB Update,246995,246995
2023-08-04 00:00:00,UID273787365458,Mobile Update,229378,229378
2023-07-07 00:00:00,UID623514127256,Mobile Update,273581,273581
2023-07-08 00:00:00,UID410859751082,DoB Update,219404,219404
2023-11-07 00:00:00,UID625920308057,Address Change,225983,236678
2023-07-30 00:00:00,UID912893559562,Mobile Update,248849,248849
2023-06-10 00:00:00,UID112707176967,Biometric Update,265231,265231
2023-11-19 00:00:00,UID916123442503,DoB Update,215351,215351
2023-10-18 00:00:00,UID132390280189,Mobile Update,267508,267508
2023-12-25 00:00:00,UID525856741100,Address Change,279279,241824
2023-01-07 00:00:00,UID754595865065,DoB Update,213031,213031
2023-01-18 00:00:00,UID489648483517,Email Update,267864,267864
2023-10-08 00:00:00,UID357641625265,Mobile Update,218547,218547
2023-07-19 00:00:00,UID712195312284,DoB Update,284035,284035
2023-03-15 00:00:00,UID940566932306,Address Change,237280,242645
2023-01-10 00:00:00,UID633128086712,Address Change,206577,201157
2023-05-25 00:00:00,UID793078981643,Mobile Update,255756,255756
2023-01-29 00:00:00,UID995197525203,Biometric Update,278449,278449
2023-12-29 00:00:00,UID663143772872,Address Change,223943,207987
2023-11-13 00:00:00,UID505442645218,Address Change,228980,202766
2023-11-05 00:00:00,UID270516419055,Email Update,265231,265231
2023-08-23 00:00:00,UID409583570641,Email Update,252700,252700
2023-04-29 00:00:00,UID355204310655,Mobile Update,210538,210538
2023-01-17 00:00:00,UID498064802764,DoB Update,256883,256883
2023-11-17 00:00:00,UID477679780452,Mobile Update,256516,256516
2023-03-17 00:00:00,UID600179669759,Biometric Update,285964,285964
2023-12-03 00:00:00,UID544019108230,Address Change,280172,235276
2023-09-16 00:00:00,UID634953294494,DoB Update,237280,237280
2023-10-12 00:00:00,UID714250155563,Email Update,253448,253448
2023-07-16 00:00:00,UID922753984165,Address Change,281717,207987
2023-01-29 00:00:00,UID196689557934,Mobile Update,225983,225983
2023-02-14 00:00:00,UID153148373832,Email Update,280172,280172
2023-10-15 00:00:00,UID888015637221,Mobile Update,266430,266430
2023-08-16 00:00:00,UID943130421524,DoB Update,288966,288966
2023-08-19 00:00:00,UID590944742499,DoB Update,266430,266430
2023-01-02 00:00:00,UID175150568703,Biometric Update,265571,265571
2023-02-13 00:00:00,UID122031395991,Biometric Update,237456,237456
2023-05-09 00:00:00,UID918621121845,DoB Update,281226,281226
2023-05-27 00:00:00,UID379164647494,Address Change,236678,268879
2023-05-07 00:00:00,UID263078984643,Email Update,271212,271212
2023-07-25 00:00:00,UID844489099541,Mobile Update,286508,286508
2023-06-10 00:00:00,UID787103302138,DoB Update,223275,223275
2023-01-18 00:00:00,UID333573141543,Biometric Update,200014,200014
2023-07-06 00:00:00,UID222975565648,Email Update,206707,206707
2023-07-28 00:00:00,UID240387650702,Biometric Update,257847,257847
2023-01-16 00:00:00,UID847200797510,DoB Update,281602,281602
2023-12-25 00:00:00,UID696097447917,Mobile Update,256145,256145
2023-09-23 00:00:00,UID243943679106,Biometric Update,213031,213031
2023-09-10 00:00:00,UID176940512449,Address Change,268879,210947
2023-05-29 00:00:00,UID848958709354,Email Update,237456,237456
2023-06-13 00:00:00,UID552729583595,Mobile Update,238226,238226
2023-01-19 00:00:00,UID362010573860,Biometric Update,240992,240992
2023-07-13 00:00:00,UID837129530213,Address Change,236767,230694
2023-09-20 00:00:00,UID734002261195,Mobile Update,222849,222849
2023-08-21 00:00:00,UID290990489113,DoB Update,225993,225993
2023-04-08 00:00:00,UID484808966690,Address Change,210538,219386
2023-12-13 00:00:00,UID683471365992,Email Update,210947,210947
2023-02-28 00:00:00,UID914283165792,Address Change,242845,255756
2023-07-11 00:00:00,UID823650341994,Mobile Update,288966,288966
2023-02-10 00:00:00,UID300582624552,Mobile Update,242645,242645
2023-07-26 00:00:00,UID635540605788,Mobile Update,278859,278859
2023-06-19 00:00:00,UID113118029816,Biometric Update,278352,278352
2023-12-31 00:00:00,UID616808231155,Biometric Update,283140,283140
2023-03-21 00:00:00,UID373237066971,Email Update,261399,261399
2023-08-28 00:00:00,UID947709597356,DoB Update,246995,246995
2023-03-18 00:00:00,UID136959740884,DoB Update,257461,257461
2023-08-28 00:00:00,UID829534247265,Address Change,251832,289823
2023-06-12 00:00:00,UID438245034502,Biometric Update,210538,210538
2023-05-22 00:00:00,UID322889391310,Mobile Update,242645,242645
2023-01-19 00:00:00,UID889465373882,Email Update,266430,266430
2023-05-25 00:00:00,UID520060902967,Address Change,278352,221562
2023-10-10 00:00:00,UID228285327748,Address Change,236767,202766
2023-04-09 00:00:00,UID597489201664,Biometric Update,265571,265571
2023-08-13 00:00:00,UID407625211077,Email Update,233092,233092
2023-01-08 00:00:00,UID926035243660,Biometric Update,240000,240000
2023-09-07 00:00:00,UID644396549784,Biometric Update,246573,246573
2023-01-30 00:00:00,UID324804889484,DoB Update,277044,277044
2023-10-03 00:00:00,UID152508744798,DoB Update,284858,284858
2023-12-23 00:00:00,UID117904328709,Mobile Update,284652,284652
2023-04-01 00:00:00,UID229063301199,Biometric Update,220871,220871
2023-11-05 00:00:00,UID441819091348,Address Change,236767,228510
2023-02-13 00:00:00,UID657067392398,Mobile Update,236865,236865
2023-09-19 00:00:00,UID772517953462,Mobile Update,235276,235276
2023-05-08 00:00:00,UID314188028333,DoB Update,284035,284035
2023-11-01 00:00:00,UID991252285670,Biometric Update,281717,281717
2023-03-22 00:00:00,UID457062971061,Address Change,255756,231359
2023-07-13 00:00:00,UID985258277826,DoB Update,218547,218547
2023-06-16 00:00:00,UID380867254936,Biometric Update,200014,200014
2023-11-05 00:00:00,UID432054307522,DoB Update,280309,280309
2023-11-24 00:00:00,UID123922272231,Mobile Update,238333,238333
2023-06-10 00:00:00,UID841068569546,Biometric Update,227417,227417
2023-11-15 00:00:00,UID326489271233,Mobile Update,272183,272183
2023-06-08 00:00:00,UID890695117848,Mobile Update,238269,238269
2023-10-29 00:00:00,UID314154968101,Address Change,267626,240620
2023-06-05 00:00:00,UID989736231217,Address Change,220207,233200
2023-02-14 00:00:00,UID587788144534,Biometric Update,200345,200345
2023-03-09 00:00:00,UID331738319731,Address Change,227417,230694
2023-12-01 00:00:00,UID470609829649,Biometric Update,213523,213523
2023-12-16 00:00:00,UID951386293738,DoB Update,252700,252700
2023-06-02 00:00:00,UID779324110610,Biometric Update,200458,200458
2023-10-02 00:00:00,UID204166090319,Mobile Update,238333,238333
2023-08-21 00:00:00,UID988527502783,Biometric Update,283140,283140
2023-01-16 00:00:00,UID517083636855,DoB Update,283039,283039
2023-07-03 00:00:00,UID294641048772,DoB Update,227417,227417
2023-09-16 00:00:00,UID387489683988,Address Change,281226,201157
2023-12-10 00:00:00,UID132635653606,Address Change,278449,277044
2023-04-04 00:00:00,UID151731817352,DoB Update,219386,219386
